district_id,district_name,state_name,state_code,year,source_name,source_year,area_sq_km,coastal_district,population_total,population_male,population_female,rural_population,urban_population,rural_population_pct,urban_population_pct,population_density,population_growth_rate_pct,sex_ratio,child_sex_ratio_0_6,children_0_6_pop,households_total,avg_household_size,sc_population,sc_population_pct,st_population,st_population_pct,literacy_rate_pct,male_literacy_rate_pct,female_literacy_rate_pct,literate_population,illiterate_population,sanitation_coverage_pct,hh_with_latrine,hh_without_latrine,hh_with_flush_latrine,hh_with_pit_latrine,open_defecation_free,swachh_bharat_toilets_built,drinking_water_coverage_pct,hh_tap_water,hh_well_water,hh_other_water_source,hh_water_within_premises,hh_treated_water_pct,piped_water_urban_pct,piped_water_rural_pct,jjm_fhtc_connections,fluoride_affected_habitations,arsenic_affected_habitations,nitrate_affected_habitations,iron_affected_habitations,total_wq_affected_habitations,habitations_safe_water,water_quality_issue_count,water_testing_labs_count,water_samples_tested,water_samples_failed_pct,sub_centres_count,phc_count,chc_count,subdivisional_hospitals,district_hospitals,mobile_medical_units,total_govt_health_facilities,govt_hospital_beds,govt_doctors_count,govt_nurses_count,asha_workers,anganwadi_centres,health_facility_count,infant_mortality_rate,under5_mortality_rate,maternal_mortality_ratio,stunting_pct,wasting_pct,anemia_women_pct,institutional_delivery_pct,full_immunization_pct,antenatal_care_pct,poverty_rate_pct,bpl_households,bpl_household_pct,electricity_access_pct,avg_monthly_income_inr,flood_risk,drought_risk,cyclone_risk,vulnerability_score_raw,risk_tier,population_at_risk,waterborne_disease_index,public_health_risk_score
TN_TIRU_2022,Tiruvannamalai,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,6188,0,2789765,1383718,1406047,1788880,1000885,64.12,35.88,450.83,1.31,1016.1,939.4,263355,654195,4.26,519706,18.63,62946,2.26,75.31,79.5,72.56,2101033,688732,91.85,600896,53299,335486,155877,0,40271,90.6,456508,163328,34359,476079,59.27,99,67.95,389550,11,3,6,14,34,114,34,4,1524,20.11,493,66,14,4,1,5,578,1565,539,797,1788,2457,578,15.8,20.9,90.4,31.58,14.92,58.64,100.0,92.71,90.44,7.53,49258,7.53,93.94,14441,MEDIUM,MEDIUM,LOW,21.807,HIGH,60836405,0.1734,11.0665
TN_TIRU_2011,Tiruvannamalai,Tamil Nadu,TN,2011,CensusHH2011,2011,6188,0,2492549,1235196,1257353,1598296,894253,64.12,35.88,402.8,1.16,1017.9,940.2,260044,595520,4.19,315948,12.68,114965,4.61,75.06,81.01,70.61,1870914,621635,68.16,405894,189626,268868,117604,0,0,82.33,308136,102762,184622,349438,50.82,94.68,61.75,0,26,2,21,2,51,130,51,4,1172,15.65,354,62,14,1,1,5,432,1415,471,593,1598,2954,432,21.2,24.1,115.5,24.59,17.01,47.36,94.72,79.95,83.75,8.96,53356,8.96,87.09,30487,MEDIUM,LOW,LOW,31.736,HIGH,79103535,0.3161,16.0756
TN_TIRU_2023,Tiruvannamalai,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,6188,0,2803368,1413776,1389592,1797603,1005765,64.12,35.88,453.03,1.2,982.9,959.5,240058,640776,4.37,770053,27.47,112949,4.03,77.89,85.53,74.23,2183620,619748,91.75,587924,52852,397853,166799,0,36157,95.55,442485,188439,9852,457954,43.02,99,71.67,197651,35,3,9,20,67,192,67,1,920,10.42,451,58,13,2,1,4,525,1095,353,449,1797,3060,525,26.6,31.7,95.5,17.6,15.27,45.61,100.0,93.33,93.81,7.23,46306,7.23,94.51,27248,MEDIUM,LOW,LOW,25.301,HIGH,70928013,0.2629,12.8708
TN_TIRU_2023,Tiruvannamalai,Tamil Nadu,TN,2023,JJM_2023,2023,6188,0,2840826,1435297,1405529,1821622,1019204,64.12,35.88,459.09,1.02,979.3,958.1,257129,668593,4.25,542440,19.09,119470,4.21,71.77,75.62,67.77,2038930,801896,86.76,580076,88517,393680,88189,0,60216,87.55,406206,100777,161610,438967,53.4,99,65.66,384835,45,1,27,19,92,163,92,1,228,16.37,469,63,17,4,1,6,554,1356,330,798,1821,2767,554,19.1,22.1,96.7,33.3,20.61,43.39,100.0,99.19,100,6.97,46585,6.97,98.39,32489,LOW,LOW,LOW,26.879,HIGH,76358562,0.3492,13.6154
TN_TIRU_2013,Tiruvannamalai,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,6188,0,2540657,1250943,1289714,1629145,911512,64.12,35.88,410.58,1.04,1031.0,966.3,230479,590919,4.3,655260,25.79,124761,4.91,71.85,79.84,65.16,1825515,715142,71.95,425163,165756,357206,93385,0,0,73.96,333946,118011,138962,392929,72.41,85.06,55.47,0,18,1,13,5,37,147,37,1,210,7.07,362,71,14,2,1,5,450,1391,359,710,1629,2662,450,15.2,17.4,75.2,31.26,18.24,55.12,95.04,91.26,89.28,8.26,48788,8.26,87.55,19569,MEDIUM,MEDIUM,LOW,30.368,HIGH,77154671,0.2876,15.3512
TN_DHAR_2011,Dharmapuri,Tamil Nadu,TN,2011,Census2011,2011,4498,0,1534195,768925,765270,979936,554259,63.87,36.13,341.08,1.32,995.2,947.5,142386,364733,4.21,307758,20.06,86707,5.65,75.76,83.73,69.12,1162285,371910,68.82,251008,113725,141126,42998,0,0,76.01,189229,49443,126061,200529,70.45,87.41,57.0,0,2,1,15,8,26,245,26,4,1137,11.86,241,30,8,3,1,5,283,1047,244,576,979,1746,283,37.9,50.3,66.3,35.06,17.89,57.16,82.9,78.12,81.79,10.59,38643,10.59,85.89,10967,MEDIUM,HIGH,LOW,35.325,HIGH,54195438,0.3111,17.9789
TN_DHAR_2016,Dharmapuri,Tamil Nadu,TN,2016,RHS2016,2016,4498,0,1570408,796767,773641,1003067,567341,63.87,36.13,349.13,1.34,971.0,968.3,141413,399955,3.93,316277,20.14,37123,2.36,76.85,82.7,73.8,1206913,363495,72.74,290928,109027,164259,66543,0,0,78.91,250252,80545,69158,256959,51.16,90.75,59.18,0,26,0,7,15,48,205,48,1,1723,3.41,212,27,8,1,1,4,249,828,294,523,1003,1854,249,31.8,41.2,79.1,35.6,17.13,38.14,100.0,90.78,89.59,11.21,44834,11.21,91.57,22844,LOW,HIGH,LOW,32.086,HIGH,50388111,0.3326,16.3316
TN_DHAR_2018,Dharmapuri,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,4498,0,1611478,820727,790751,1029299,582179,63.87,36.13,358.27,1.2,963.5,955.2,141287,365757,4.41,413143,25.64,29243,1.81,76.44,82.06,72.99,1231818,379660,70.14,256548,109209,174762,72203,0,88720,80.76,210756,51431,103570,235761,42.43,92.87,60.57,0,27,2,28,19,76,37,76,2,1601,20.06,250,35,7,2,1,4,295,889,245,462,1029,1831,295,29.1,39.1,87.0,24.58,15.11,38.97,91.31,87.53,87.76,9.18,33584,9.18,96.55,21430,MEDIUM,HIGH,LOW,35.351,HIGH,56967358,0.3968,17.9292
TN_DHAR_2016,Dharmapuri,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,4498,0,1567480,770464,797016,1001196,566284,63.87,36.13,348.48,1.0,1034.5,949.1,138297,409096,3.83,294664,18.8,23079,1.47,75.17,81.63,68.83,1178341,389139,72.59,296969,112127,249377,65445,0,0,75.31,189071,51249,168776,246674,59.34,86.6,56.48,0,7,3,5,5,20,275,20,5,1865,21.48,250,48,12,3,1,3,314,1396,372,790,1001,1480,314,34.8,47.3,59.0,20.2,18.96,52.5,99.32,79.23,80.97,10.28,42042,10.28,88.06,31937,MEDIUM,HIGH,LOW,33.444,HIGH,52422801,0.2822,17.0179
TN_DHAR_2021,Dharmapuri,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,4498,0,1679635,833188,846447,1072833,606802,63.87,36.13,373.42,1.34,1015.9,970.0,143468,432053,3.89,231631,13.79,18130,1.08,78.43,81.62,74.44,1317418,362217,93.88,405599,26454,285544,99340,0,25607,86.34,265647,104425,61981,293624,80.25,99,64.75,214038,40,1,2,9,52,225,52,2,1662,3.21,273,50,13,1,1,2,338,1138,448,583,1072,1356,338,16.3,19.4,97.2,22.83,14.01,40.46,100.0,88.07,88.83,9.01,38932,9.01,95.95,34045,LOW,HIGH,LOW,21.641,HIGH,36348981,0.2294,11.0014
TN_DHAR_2022,Dharmapuri,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,4498,0,1688961,849489,839472,1078790,610171,63.87,36.13,375.49,1.08,988.2,938.4,149486,381910,4.42,370948,21.96,71458,4.23,74.82,78.06,72.73,1263727,425234,89.31,341088,40822,277738,58465,0,28735,85.73,239526,79841,62543,257884,76.4,98.59,64.3,219498,32,1,18,10,61,173,61,1,1852,3.27,306,43,13,3,1,6,366,1273,311,553,1078,1642,366,29.1,37.4,54.2,29.69,18.0,41.1,90.89,92.12,93.3,8.11,30957,8.11,95.58,18088,LOW,HIGH,LOW,26.436,HIGH,44649372,0.2938,13.4606
TN_DHAR_2011,Dharmapuri,Tamil Nadu,TN,2011,CensusHH2011,2011,4498,0,1489379,737475,751904,951311,538068,63.87,36.13,331.12,1.16,1019.6,946.6,142469,368820,4.04,189848,12.75,80256,5.39,71.3,78.15,68.08,1061967,427412,68.99,254434,114386,201700,42812,0,0,80.08,200488,83845,84487,248461,60.25,92.09,60.06,0,28,3,30,3,64,43,64,1,744,9.45,268,39,8,1,1,5,317,761,202,320,951,1641,317,36.0,41.3,76.9,26.83,16.07,55.58,83.69,88.59,87.2,10.83,39941,10.83,87.02,23959,LOW,HIGH,LOW,35.767,HIGH,53270618,0.3874,18.192
TN_DHAR_2023,Dharmapuri,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,4498,0,1698854,858040,840814,1085109,613745,63.87,36.13,377.69,1.35,979.9,966.4,156032,414839,4.1,421796,24.83,52104,3.07,74.74,77.78,71.34,1269688,429166,89.55,371507,43332,263152,105541,0,38483,94.44,293302,87112,34425,276574,57.31,99,70.83,110366,9,0,22,16,47,50,47,5,1478,17.77,227,37,9,2,1,4,276,841,220,392,1085,1802,276,29.9,33.4,78.4,28.67,17.92,50.47,93.03,88.24,90.22,9.21,38186,9.21,97.59,50403,MEDIUM,HIGH,LOW,26.828,HIGH,45576855,0.2294,13.6719
TN_DHAR_2023,Dharmapuri,Tamil Nadu,TN,2023,JJM_2023,2023,4498,0,1742267,867805,874462,1112838,629429,63.87,36.13,387.34,1.25,1007.7,958.6,163853,442412,3.94,219377,12.59,46561,2.67,77.04,84.73,71.72,1342298,399969,92.59,409640,32772,329083,60121,0,24635,85.29,301096,78024,63292,271130,68.35,98.08,63.97,213386,35,2,16,10,63,210,63,5,1577,4.8,303,55,17,3,1,2,379,1304,328,556,1112,1657,379,15.7,19.7,40.3,29.53,21.3,48.77,97.73,79.91,82.28,8.44,37336,8.44,94.1,18103,LOW,HIGH,LOW,22.821,HIGH,39760275,0.2624,11.5822
TN_DHAR_2013,Dharmapuri,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,4498,0,1543158,762090,781068,985661,557497,63.87,36.13,343.08,1.47,1024.9,954.1,152200,355158,4.34,221363,14.34,48277,3.13,72.76,77.8,70.15,1122770,420388,68.48,243201,111957,175476,26279,0,0,77.18,159673,52891,142594,196157,42.67,88.76,57.88,0,43,3,18,17,81,131,81,3,824,21.82,247,32,7,4,1,4,291,1213,292,737,985,1421,291,17.8,23.4,60.7,31.49,20.36,40.83,86.61,85.74,85.6,11.35,40318,11.35,96.88,30227,LOW,HIGH,LOW,33.833,HIGH,52209664,0.4007,17.1289
TN_CUDD_2011,Cuddalore,Tamil Nadu,TN,2011,Census2011,2011,3678,1,2614338,1283569,1330769,1849274,765064,70.74,29.26,710.8,1.28,1036.8,960.9,291947,590680,4.43,403897,15.45,133216,5.1,72.92,77.46,67.69,1906328,708010,68.74,406015,184665,301739,47516,0,0,76.35,346165,105307,139208,367363,82.76,87.8,57.26,0,14,5,25,12,56,145,56,5,1381,17.15,524,97,29,4,1,4,655,2112,788,993,1849,3092,655,29.7,36.1,122.5,24.78,10.55,54.09,89.53,80.82,81.04,6.24,36860,6.24,87.32,26013,HIGH,MEDIUM,HIGH,36.415,HIGH,95201118,0.367,18.435
TN_CUDD_2016,Cuddalore,Tamil Nadu,TN,2016,RHS2016,2016,3678,1,2761591,1354210,1407381,1953434,808157,70.74,29.26,750.84,1.13,1039.3,942.8,278798,648142,4.26,756621,27.4,65582,2.37,71.85,76.92,68.23,1984268,777323,74.85,485124,163018,321469,128823,0,0,81.7,367969,88395,191778,427183,41.05,93.96,61.28,0,10,6,18,1,35,170,35,2,690,17.04,395,65,19,1,1,5,481,1226,449,766,1953,2856,481,17.2,19.7,64.2,18.29,13.68,47.77,87.38,89.9,89.83,5.56,36052,5.56,88.3,33874,HIGH,MEDIUM,HIGH,29.396,HIGH,81179729,0.2526,14.8492
TN_CUDD_2018,Cuddalore,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,3678,1,2810835,1383778,1427057,1988267,822568,70.74,29.26,764.23,1.4,1031.3,945.2,278117,731523,3.84,520376,18.51,96154,3.42,73.72,78.48,68.56,2072279,738556,69.7,509868,221655,369933,103026,0,147503,82.22,371259,206108,154156,502209,71.96,94.55,61.66,0,7,8,20,4,39,118,39,5,343,8.01,542,87,27,2,1,2,659,1771,495,920,1988,2693,659,32.6,40.2,41.1,25.19,19.95,44.94,100.0,77.81,74.04,5.99,43815,5.99,94.3,16119,HIGH,LOW,HIGH,33.949,HIGH,95425037,0.3078,17.2152
TN_CUDD_2016,Cuddalore,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,3678,1,2767538,1371561,1395977,1957641,809897,70.74,29.26,752.46,1.39,1017.8,963.1,285923,674618,4.1,756054,27.32,71721,2.59,75.33,80.12,72.44,2084768,682770,70.64,476552,198066,371896,114089,0,0,75.39,375451,122345,176822,381052,35.42,86.7,56.55,0,10,5,6,14,35,198,35,4,958,20.72,475,94,21,1,1,5,592,1333,400,556,1957,2706,592,29.0,38.5,85.4,32.25,17.79,39.86,85.03,94.47,91.69,6.03,40702,6.03,95.39,11017,HIGH,MEDIUM,HIGH,33.702,HIGH,93271565,0.3114,17.0723
TN_CUDD_2021,Cuddalore,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,3678,1,2892057,1470402,1421655,2045720,846337,70.74,29.26,786.31,1.48,966.8,957.1,253630,714004,4.05,630904,21.82,72761,2.52,76.59,82.66,71.19,2215026,677031,87.13,622111,91893,506977,62454,0,73075,89.92,411391,132358,170255,565579,68.65,99,67.44,342423,6,0,6,20,32,149,32,3,1085,18.89,437,57,13,4,1,2,512,1563,406,743,2045,2784,512,14.9,19.0,90.9,17.55,21.2,58.53,100.0,94.31,90.52,4.49,32080,4.49,99.82,32702,HIGH,MEDIUM,HIGH,22.937,HIGH,66335111,0.1805,11.596
TN_CUDD_2022,Cuddalore,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,3678,1,2948338,1475186,1473152,2085531,862807,70.74,29.26,801.61,0.97,998.6,969.0,314400,769715,3.83,375955,12.75,164869,5.59,75.44,83.02,71.55,2224125,724213,88.02,677467,92248,553507,161692,0,84508,88.64,432329,222428,114958,587786,38.1,99,66.48,395992,7,6,30,2,45,98,45,1,817,14.21,467,85,23,1,1,1,577,1560,373,892,2085,2867,577,20.9,29.0,95.4,31.13,16.24,43.68,88.74,92.0,88.02,4.52,34763,4.52,92.05,15502,HIGH,LOW,HIGH,25.691,HIGH,75745751,0.2287,13.0069
TN_CUDD_2011,Cuddalore,Tamil Nadu,TN,2011,CensusHH2011,2011,3678,1,2558339,1297074,1261265,1809662,748677,70.74,29.26,695.58,1.11,972.4,953.3,264836,626862,4.08,475281,18.58,136178,5.32,75.1,80.8,72.37,1921275,637064,73.07,458057,168805,316451,101077,0,0,77.49,323543,114456,188863,400289,49.55,89.11,58.12,0,3,5,20,0,28,168,28,1,1260,13.73,493,82,24,1,1,1,601,1502,348,923,1809,2740,601,27.2,32.8,91.1,30.42,12.23,41.3,82.75,77.68,73.25,6.91,43347,6.91,91.14,20170,HIGH,LOW,HIGH,32.394,HIGH,82874833,0.2765,16.4172
TN_CUDD_2023,Cuddalore,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,3678,1,3020074,1531703,1488371,2136274,883800,70.74,29.26,821.12,1.23,971.7,935.7,274410,737423,4.1,459230,15.21,167387,5.54,77.48,82.68,72.33,2340026,680048,88.29,651061,86362,536352,111970,0,84773,92.12,491589,235291,10543,556975,44.96,99,69.09,242183,10,5,19,9,43,144,43,2,736,16.38,511,93,23,1,1,4,629,1351,347,686,2136,2826,629,14.7,18.3,88.6,30.69,19.69,47.02,94.81,97.15,97.69,3.73,27499,3.73,91.61,21130,HIGH,MEDIUM,HIGH,22.508,HIGH,67975825,0.197,11.3729
TN_CUDD_2023,Cuddalore,Tamil Nadu,TN,2023,JJM_2023,2023,3678,1,2923079,1481584,1441495,2067664,855415,70.74,29.26,794.75,1.2,972.9,953.4,250302,658728,4.44,667608,22.84,84611,2.89,77.5,82.94,71.86,2265331,657748,85.8,565178,93550,443890,145928,0,80365,95.5,393955,124571,140202,542178,43.37,99,71.62,266153,5,8,25,19,57,134,57,6,1738,12.18,429,80,16,2,1,2,528,1387,442,718,2067,2921,528,24.0,33.0,88.2,26.15,20.25,45.06,90.53,84.99,84.63,4.58,30143,4.58,94.58,27044,HIGH,MEDIUM,HIGH,26.07,HIGH,76204669,0.2471,13.2141
TN_CUDD_2013,Cuddalore,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,3678,1,2654062,1337355,1316707,1877373,776689,70.74,29.26,721.6,1.06,984.6,933.0,264991,617086,4.3,432436,16.29,79747,3.0,76.47,83.98,73.0,2029684,624378,72.73,448779,168307,314382,93943,0,0,72.94,272257,85789,259040,392773,38.91,83.88,54.7,0,12,3,9,13,37,139,37,3,666,3.97,521,95,20,3,1,5,640,1457,471,721,1877,2198,640,20.1,22.3,89.4,24.13,15.41,48.38,89.25,86.25,81.63,6.09,37588,6.09,86.77,14344,HIGH,LOW,HIGH,31.769,HIGH,84316895,0.3,16.0569
TN_VILL_2011,Villupuram,Tamil Nadu,TN,2011,Census2011,2011,7221,0,3434380,1703639,1730741,2373178,1061202,69.1,30.9,475.61,1.47,1015.9,946.7,362348,785738,4.37,562944,16.39,155516,4.53,76.64,81.83,70.37,2631949,802431,76.31,599566,186172,335176,76618,0,0,80.76,466351,210966,108421,445254,78.69,92.87,60.57,0,19,2,26,11,58,222,58,3,1711,2.19,577,73,15,1,1,4,667,1307,308,756,2373,3860,667,31.9,37.1,72.5,29.74,16.63,49.25,95.84,82.15,85.5,7.98,62697,7.98,94.8,16155,HIGH,LOW,LOW,34.973,HIGH,120110571,0.3425,17.7436
TN_VILL_2016,Villupuram,Tamil Nadu,TN,2016,RHS2016,2016,7221,0,3653625,1840386,1813239,2524678,1128947,69.1,30.9,505.97,0.93,985.2,950.7,395904,894979,4.08,752707,20.6,96104,2.63,70.52,74.38,64.22,2576523,1077102,74.47,666450,228529,448693,87576,0,0,82.61,435044,251765,208170,566371,40.54,95.0,61.96,0,40,3,12,6,61,119,61,5,1056,11.57,520,78,23,1,1,3,623,1649,613,1027,2524,3023,623,25.7,28.5,96.7,26.27,12.24,39.67,100.0,82.96,87.51,7.24,64756,7.24,95.26,37409,HIGH,MEDIUM,LOW,34.609,HIGH,126448307,0.3342,17.5194
TN_VILL_2018,Villupuram,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,7221,0,3692984,1824753,1868231,2551875,1141109,69.1,30.9,511.42,1.45,1023.8,937.3,392527,900170,4.1,723694,19.6,148404,4.02,77.61,83.45,73.64,2865970,827014,72.76,654927,245243,546016,96889,0,231995,78.03,506559,144049,249562,492708,48.69,89.73,58.52,0,9,3,2,12,26,208,26,6,1301,7.84,716,124,33,4,1,4,878,2196,713,922,2551,4307,878,22.5,29.5,94.4,21.85,17.36,57.44,88.48,83.03,85.01,8.0,71977,8.0,97.07,35979,HIGH,LOW,LOW,31.295,HIGH,115571934,0.2601,15.8527
TN_VILL_2016,Villupuram,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,7221,0,3624024,1811539,1812485,2504223,1119801,69.1,30.9,501.87,0.91,1000.5,934.0,368145,806293,4.49,1012010,27.93,50108,1.38,71.12,75.59,66.44,2577338,1046686,74.3,599099,207194,399751,69206,0,0,76.1,406646,123057,276590,491615,73.18,87.52,57.08,0,29,0,2,20,51,206,51,6,759,5.07,672,92,24,4,1,2,793,1588,581,656,2504,3418,793,20.7,27.4,81.4,17.86,16.58,43.82,100.0,79.95,77.11,8.26,66579,8.26,97.26,11474,HIGH,MEDIUM,LOW,34.5,HIGH,125028828,0.3214,17.4476
TN_VILL_2021,Villupuram,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,7221,0,3900077,1927899,1972178,2694978,1205099,69.1,30.9,540.1,1.46,1023.0,934.8,429379,909592,4.29,974402,24.98,164000,4.21,76.58,80.65,72.8,2986671,913406,94.29,857633,51959,516369,154740,0,39360,88.62,505487,129364,274741,565019,54.46,99,66.47,375013,24,1,29,7,61,114,61,1,1547,18.3,599,106,34,1,1,1,741,1807,614,758,2694,4133,741,28.5,38.5,47.6,18.34,14.99,40.58,92.56,90.8,89.49,6.16,56029,6.16,92.78,15385,HIGH,LOW,LOW,28.222,HIGH,110067973,0.27,14.3311
TN_VILL_2022,Villupuram,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,7221,0,3870388,1919831,1950557,2674462,1195926,69.1,30.9,535.99,1.27,1016.0,932.4,443132,917325,4.22,527495,13.63,142465,3.68,78.78,83.65,75.3,3049125,821263,93.79,860313,57012,512317,121198,0,37792,85.86,622028,212636,82661,705929,81.17,98.74,64.4,427154,44,3,21,4,72,93,72,4,1713,19.55,578,83,17,3,1,6,682,1279,344,613,2674,3304,682,18.9,24.4,50.4,26.45,21.86,43.58,97.98,98.23,96.41,6.17,56575,6.17,99.12,44632,HIGH,LOW,LOW,27.218,HIGH,105344220,0.2871,13.7757
TN_VILL_2011,Villupuram,Tamil Nadu,TN,2011,CensusHH2011,2011,7221,0,3394318,1716966,1677352,2345495,1048823,69.1,30.9,470.06,1.08,976.9,953.1,371274,829820,4.09,814935,24.01,72809,2.15,74.7,82.54,71.69,2535554,858764,70.64,586194,243626,474071,115031,0,0,74.79,349720,206992,273108,557098,82.55,86.01,56.09,0,43,1,19,12,75,138,75,3,1015,9.55,551,99,23,1,1,4,675,1365,311,839,2345,3354,675,19.8,25.1,114.6,22.09,16.09,48.23,89.94,78.45,77.67,8.17,67827,8.17,90.16,22625,HIGH,LOW,LOW,36.533,HIGH,124004619,0.3932,18.4584
TN_VILL_2023,Villupuram,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,7221,0,3945418,1945554,1999864,2726308,1219110,69.1,30.9,546.38,1.43,1027.9,969.7,392411,883112,4.47,954430,24.19,123767,3.14,72.36,75.98,65.7,2854809,1090609,94.39,833567,49545,499063,210550,0,48326,87.48,528670,201309,153133,567948,73.56,99,65.61,497212,24,3,9,14,50,102,50,3,1243,16.18,641,95,23,3,1,2,763,1771,408,1177,2726,4158,763,29.0,38.2,59.1,22.49,14.99,47.47,100.0,87.86,86.55,5.97,52682,5.97,100.0,16142,HIGH,MEDIUM,LOW,28.335,HIGH,111793419,0.2472,14.388
TN_VILL_2023,Villupuram,Tamil Nadu,TN,2023,JJM_2023,2023,7221,0,3937807,1962921,1974886,2721049,1216758,69.1,30.9,545.33,1.45,1006.1,964.8,391149,991203,3.97,1053107,26.74,110537,2.81,76.91,80.45,72.04,3028483,909324,84.91,841582,149621,664227,221206,0,110939,92.09,535772,247441,207990,811322,45.48,99,69.07,494932,9,2,7,19,37,191,37,6,830,2.13,713,94,31,1,1,6,840,2100,472,1328,2721,3415,840,30.0,40.9,43.4,22.94,18.3,50.02,97.06,98.42,98.34,6.45,63930,6.45,99.57,17758,HIGH,LOW,LOW,27.844,HIGH,109644298,0.2246,14.1533
TN_VILL_2013,Villupuram,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,7221,0,3579764,1783999,1795765,2473639,1106125,69.1,30.9,495.74,0.93,1006.6,938.4,335245,874865,4.09,676403,18.9,67371,1.88,71.11,78.07,67.23,2545595,1034169,68.84,602262,272603,425210,176108,0,0,77.85,460189,117182,297494,554021,48.29,89.53,58.39,0,13,1,6,1,21,250,21,4,1169,17.14,540,72,21,4,1,4,638,1655,622,1043,2473,3729,638,17.7,19.9,53.2,22.1,15.82,56.25,83.16,81.39,79.75,9.09,79543,9.09,93.82,27288,HIGH,LOW,LOW,32.587,HIGH,116653769,0.2473,16.483
TN_NAGA_2011,Nagapattinam,Tamil Nadu,TN,2011,Census2011,2011,2715,1,1604056,793673,810383,1037948,566108,64.71,35.29,590.81,1.34,1021.1,961.8,155519,395784,4.05,349250,21.77,94262,5.88,75.72,80.47,69.03,1214646,389410,74.65,295437,100347,245934,57676,0,0,72.57,220491,66167,109126,249056,67.92,83.46,54.43,0,4,0,19,3,26,189,26,6,405,16.69,242,30,6,2,1,3,281,983,278,455,1037,1471,281,16.1,20.8,125.6,24.44,17.61,58.96,98.48,90.45,87.4,7.56,29920,7.56,88.07,11435,HIGH,LOW,HIGH,30.685,HIGH,49220458,0.2601,15.5074
TN_NAGA_2016,Nagapattinam,Tamil Nadu,TN,2016,RHS2016,2016,2715,1,1714334,859631,854703,1109306,605028,64.71,35.29,631.43,1.46,994.3,960.7,171671,389642,4.4,240791,14.05,85444,4.98,72.55,78.55,67.33,1243746,470588,73.5,286368,103274,189891,69727,0,0,78.53,235217,56183,98242,241508,71.8,90.31,58.9,0,3,7,21,17,48,93,48,4,1539,14.84,252,44,9,1,1,1,307,872,202,384,1109,1756,307,18.3,21.6,80.7,34.45,11.48,41.26,93.59,92.23,95.8,5.7,22217,5.7,95.61,35623,HIGH,LOW,HIGH,31.583,HIGH,54143810,0.3022,15.9505
TN_NAGA_2018,Nagapattinam,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,2715,1,1732373,852871,879502,1120979,611394,64.71,35.29,638.07,0.92,1031.2,942.8,151884,448641,3.86,413158,23.85,98503,5.69,76.19,81.7,70.74,1319820,412553,68.68,308140,140501,194755,83054,0,118744,76.56,262174,117055,69412,280051,66.55,88.04,57.42,0,0,4,1,18,23,194,23,2,1213,7.83,248,32,6,3,1,3,290,916,337,606,1120,2055,290,31.3,37.3,102.2,21.84,12.63,54.32,88.01,83.75,79.34,6.26,28088,6.26,98.34,38971,HIGH,LOW,HIGH,33.333,HIGH,57745189,0.2873,16.9027
TN_NAGA_2016,Nagapattinam,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,2715,1,1689163,851904,837259,1093019,596144,64.71,35.29,622.16,1.17,982.8,949.3,190931,384455,4.39,263528,15.6,79029,4.68,77.09,84.58,74.04,1302159,387004,74.38,285976,98479,226294,39788,0,0,81.9,230425,66062,87968,271719,67.56,94.18,61.42,0,5,0,17,12,34,132,34,3,1686,19.12,272,38,7,4,1,4,322,1111,362,458,1093,1420,322,28.9,36.6,52.3,22.97,19.5,58.78,85.42,96.63,99.48,6.01,23120,6.01,95.2,37183,HIGH,LOW,HIGH,31.195,HIGH,52693439,0.2767,15.8183
TN_NAGA_2021,Nagapattinam,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,2715,1,1800983,917878,883105,1165375,635608,64.71,35.29,663.35,1.24,962.1,940.9,162172,421222,4.28,232350,12.9,50029,2.78,74.81,81.54,68.84,1347302,453681,94.81,399346,21876,241336,78606,0,19013,85.18,243568,78107,99547,282283,56.68,97.96,63.88,181543,4,6,7,1,18,92,18,1,866,3.27,263,42,11,2,1,6,319,1036,255,438,1165,2095,319,25.3,29.9,84.0,22.35,11.44,39.98,95.32,93.04,96.0,5.31,22384,5.31,90.75,19899,HIGH,LOW,HIGH,24.353,HIGH,43859338,0.1661,12.3702
