alert_id,district_id,alert_date,alert_type,severity,status
ALT001886,D031,2024-07-01,OUTBREAK,HIGH,RESOLVED
ALT001887,D031,2024-08-06,WATERBORNE,HIGH,RESOLVED
ALT001888,D031,2024-08-02,WATERBORNE,HIGH,RESOLVED
ALT001889,D031,2024-08-11,WATERBORNE,HIGH,RESOLVED
ALT001890,D031,2024-09-19,WATERBORNE,HIGH,RESOLVED
ALT001891,D031,2024-09-13,WATERBORNE,HIGH,RESOLVED
ALT001892,D031,2024-09-03,WATERBORNE,HIGH,RESOLVED
ALT001893,D031,2024-09-16,WATERBORNE,HIGH,RESOLVED
ALT001894,D031,2024-09-19,WATERBORNE,HIGH,RESOLVED
ALT001895,D031,2024-09-28,WATERBORNE,HIGH,RESOLVED
ALT001896,D031,2024-10-02,WATERBORNE,HIGH,RESOLVED
ALT001897,D031,2024-10-08,WATERBORNE,HIGH,RESOLVED
ALT001898,D031,2024-10-10,WATERBORNE,HIGH,RESOLVED
ALT001899,D031,2024-10-09,WATERBORNE,HIGH,RESOLVED
ALT001900,D031,2024-10-17,WATERBORNE,HIGH,RESOLVED
ALT001901,D031,2024-10-13,WATERBORNE,HIGH,RESOLVED
ALT001902,D031,2024-11-02,WATERBORNE,HIGH,RESOLVED
ALT001903,D031,2024-11-20,WATERBORNE,HIGH,RESOLVED
ALT001904,D031,2024-11-16,WATERBORNE,HIGH,RESOLVED
ALT001905,D031,2024-11-11,WATERBORNE,HIGH,RESOLVED
ALT001906,D031,2024-12-21,WATERBORNE,MEDIUM,RESOLVED
ALT001907,D031,2024-12-08,WATERBORNE,MEDIUM,RESOLVED
ALT001908,D031,2025-01-17,WATERBORNE,MEDIUM,RESOLVED
ALT001909,D031,2025-02-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT001910,D031,2025-03-03,WATERBORNE,MEDIUM,ACTIVE
ALT001911,D031,2025-03-12,WATERBORNE,MEDIUM,RESOLVED
ALT001912,D031,2025-03-01,WATERBORNE,MEDIUM,RESOLVED
ALT001913,D032,2023-04-01,WATERBORNE,MEDIUM,RESOLVED
ALT001914,D032,2023-04-23,WATERBORNE,MEDIUM,RESOLVED
ALT001915,D032,2023-04-23,WATERBORNE,MEDIUM,RESOLVED
ALT001916,D032,2023-05-17,WATERBORNE,MEDIUM,RESOLVED
ALT001917,D032,2023-05-04,WATERBORNE,MEDIUM,RESOLVED
ALT001918,D032,2023-05-18,WATERBORNE,MEDIUM,RESOLVED
ALT001919,D032,2023-06-10,OUTBREAK,HIGH,RESOLVED
ALT001920,D032,2023-06-14,OUTBREAK,HIGH,RESOLVED
ALT001921,D032,2023-06-07,OUTBREAK,HIGH,RESOLVED
ALT001922,D032,2023-06-07,OUTBREAK,HIGH,RESOLVED
ALT001923,D032,2023-07-26,OUTBREAK,HIGH,RESOLVED
ALT001924,D032,2023-07-18,OUTBREAK,HIGH,RESOLVED
ALT001925,D032,2023-07-11,OUTBREAK,HIGH,RESOLVED
ALT001926,D032,2023-08-27,WATERBORNE,HIGH,RESOLVED
ALT001927,D032,2023-08-09,WATERBORNE,HIGH,RESOLVED
ALT001928,D032,2023-08-01,WATERBORNE,HIGH,RESOLVED
ALT001929,D032,2023-09-01,OUTBREAK,HIGH,RESOLVED
ALT001930,D032,2023-09-15,OUTBREAK,HIGH,RESOLVED
ALT001931,D032,2023-09-10,OUTBREAK,HIGH,RESOLVED
ALT001932,D032,2023-10-22,WATERBORNE,HIGH,RESOLVED
ALT001933,D032,2023-10-08,WATERBORNE,HIGH,RESOLVED
ALT001934,D032,2023-10-11,WATERBORNE,HIGH,RESOLVED
ALT001935,D032,2023-10-17,WATERBORNE,HIGH,RESOLVED
ALT001936,D032,2023-10-12,WATERBORNE,HIGH,RESOLVED
ALT001937,D032,2023-10-01,WATERBORNE,HIGH,RESOLVED
ALT001938,D032,2023-11-09,WATERBORNE,HIGH,RESOLVED
ALT001939,D032,2023-11-08,WATERBORNE,HIGH,RESOLVED
ALT001940,D032,2023-11-07,WATERBORNE,HIGH,RESOLVED
ALT001941,D032,2023-11-01,WATERBORNE,HIGH,RESOLVED
ALT001942,D032,2023-12-05,WATERBORNE,HIGH,RESOLVED
ALT001943,D032,2023-12-10,WATERBORNE,HIGH,RESOLVED
ALT001944,D032,2023-12-06,WATERBORNE,HIGH,RESOLVED
ALT001945,D032,2023-12-13,WATERBORNE,HIGH,RESOLVED
ALT001946,D032,2023-12-27,WATERBORNE,HIGH,RESOLVED
ALT001947,D032,2023-12-10,WATERBORNE,HIGH,RESOLVED
ALT001948,D032,2024-01-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT001949,D032,2024-02-05,WATERBORNE,MEDIUM,RESOLVED
ALT001950,D032,2024-02-05,WATERBORNE,MEDIUM,RESOLVED
ALT001951,D032,2024-03-07,WATERBORNE,MEDIUM,RESOLVED
ALT001952,D032,2024-03-16,WATERBORNE,MEDIUM,RESOLVED
ALT001953,D032,2024-04-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT001954,D032,2024-05-20,WATERBORNE,MEDIUM,RESOLVED
ALT001955,D032,2024-06-02,OUTBREAK,HIGH,RESOLVED
ALT001956,D032,2024-06-28,OUTBREAK,HIGH,RESOLVED
ALT001957,D032,2024-06-28,OUTBREAK,HIGH,RESOLVED
ALT001958,D032,2024-06-25,OUTBREAK,HIGH,RESOLVED
ALT001959,D032,2024-06-13,OUTBREAK,HIGH,RESOLVED
ALT001960,D032,2024-07-19,WATERBORNE,HIGH,RESOLVED
ALT001961,D032,2024-07-26,WATERBORNE,HIGH,RESOLVED
ALT001962,D032,2024-07-27,WATERBORNE,HIGH,RESOLVED
ALT001963,D032,2024-07-17,WATERBORNE,HIGH,RESOLVED
ALT001964,D032,2024-07-02,WATERBORNE,HIGH,RESOLVED
ALT001965,D032,2024-07-26,WATERBORNE,HIGH,RESOLVED
ALT001966,D032,2024-08-03,WATERBORNE,HIGH,RESOLVED
ALT001967,D032,2024-08-08,WATERBORNE,HIGH,RESOLVED
ALT001968,D032,2024-08-05,WATERBORNE,HIGH,RESOLVED
ALT001969,D032,2024-08-09,WATERBORNE,HIGH,RESOLVED
ALT001970,D032,2024-09-09,OUTBREAK,HIGH,RESOLVED
ALT001971,D032,2024-09-01,OUTBREAK,HIGH,RESOLVED
ALT001972,D032,2024-09-25,OUTBREAK,HIGH,RESOLVED
ALT001973,D032,2024-09-08,OUTBREAK,HIGH,RESOLVED
ALT001974,D032,2024-09-23,OUTBREAK,HIGH,RESOLVED
ALT001975,D032,2024-09-05,OUTBREAK,HIGH,RESOLVED
ALT001976,D032,2024-10-07,WATERBORNE,HIGH,RESOLVED
ALT001977,D032,2024-10-20,WATERBORNE,HIGH,RESOLVED
ALT001978,D032,2024-10-10,WATERBORNE,HIGH,RESOLVED
ALT001979,D032,2024-10-13,WATERBORNE,HIGH,RESOLVED
ALT001980,D032,2024-11-19,OUTBREAK,HIGH,RESOLVED
ALT001981,D032,2024-11-18,OUTBREAK,HIGH,RESOLVED
ALT001982,D032,2024-11-04,OUTBREAK,HIGH,RESOLVED
ALT001983,D032,2024-11-05,OUTBREAK,HIGH,RESOLVED
ALT001984,D032,2024-11-22,OUTBREAK,HIGH,RESOLVED
ALT001985,D032,2024-11-06,OUTBREAK,HIGH,RESOLVED
ALT001986,D032,2024-12-17,WATERBORNE,HIGH,RESOLVED
ALT001987,D032,2024-12-20,WATERBORNE,HIGH,RESOLVED
ALT001988,D032,2024-12-12,WATERBORNE,HIGH,RESOLVED
ALT001989,D032,2024-12-07,WATERBORNE,HIGH,RESOLVED
ALT001990,D032,2025-01-14,WATERBORNE,MEDIUM,ACTIVE
ALT001991,D032,2025-01-22,WATERBORNE,MEDIUM,RESOLVED
ALT001992,D032,2025-02-16,WATERBORNE,MEDIUM,RESOLVED
ALT001993,D032,2025-03-07,WATERBORNE,MEDIUM,ACTIVE
ALT001994,D032,2025-03-28,WATERBORNE,MEDIUM,RESOLVED
ALT001995,D032,2025-03-24,WATERBORNE,MEDIUM,ACTIVE
ALT001996,D033,2023-06-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT001997,D033,2023-06-04,HEALTH_RISK,MEDIUM,RESOLVED
ALT001998,D033,2023-06-23,HEALTH_RISK,MEDIUM,RESOLVED
ALT001999,D033,2023-07-13,HEALTH_RISK,MEDIUM,RESOLVED
ALT002000,D033,2023-07-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT002001,D033,2023-07-23,HEALTH_RISK,MEDIUM,RESOLVED
ALT002002,D033,2023-08-12,WATERBORNE,MEDIUM,RESOLVED
ALT002003,D033,2023-09-03,HEALTH_RISK,MEDIUM,RESOLVED
ALT002004,D033,2023-09-04,HEALTH_RISK,MEDIUM,RESOLVED
ALT002005,D033,2023-09-25,HEALTH_RISK,MEDIUM,RESOLVED
ALT002006,D033,2023-10-19,WATERBORNE,MEDIUM,RESOLVED
ALT002007,D033,2023-10-08,WATERBORNE,MEDIUM,RESOLVED
ALT002008,D033,2023-11-23,HEALTH_RISK,MEDIUM,RESOLVED
ALT002009,D033,2024-01-23,OUTBREAK,LOW,RESOLVED
ALT002010,D033,2024-05-25,OUTBREAK,LOW,RESOLVED
ALT002011,D033,2024-06-25,WATERBORNE,MEDIUM,RESOLVED
ALT002012,D033,2024-06-13,WATERBORNE,MEDIUM,RESOLVED
ALT002013,D033,2024-07-27,WATERBORNE,MEDIUM,RESOLVED
ALT002014,D033,2024-08-09,WATERBORNE,MEDIUM,RESOLVED
ALT002015,D033,2024-09-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT002016,D033,2024-10-04,HEALTH_RISK,MEDIUM,RESOLVED
ALT002017,D033,2024-10-09,HEALTH_RISK,MEDIUM,RESOLVED
ALT002018,D033,2024-10-22,HEALTH_RISK,MEDIUM,RESOLVED
ALT002019,D033,2024-11-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT002020,D033,2024-11-27,HEALTH_RISK,MEDIUM,RESOLVED
ALT002021,D033,2025-01-25,HEALTH_RISK,LOW,ACTIVE
ALT002022,D033,2025-02-18,OUTBREAK,LOW,ACTIVE
ALT002023,D034,2023-05-12,OUTBREAK,LOW,RESOLVED
ALT002024,D034,2023-06-07,OUTBREAK,HIGH,RESOLVED
ALT002025,D034,2023-06-10,OUTBREAK,HIGH,RESOLVED
ALT002026,D034,2023-06-11,OUTBREAK,HIGH,RESOLVED
ALT002027,D034,2023-06-22,OUTBREAK,HIGH,RESOLVED
ALT002028,D034,2023-06-08,OUTBREAK,HIGH,RESOLVED
ALT002029,D034,2023-07-21,OUTBREAK,HIGH,RESOLVED
ALT002030,D034,2023-07-12,OUTBREAK,HIGH,RESOLVED
ALT002031,D034,2023-07-23,OUTBREAK,HIGH,RESOLVED
ALT002032,D034,2023-08-27,WATERBORNE,HIGH,RESOLVED
ALT002033,D034,2023-08-05,WATERBORNE,HIGH,RESOLVED
ALT002034,D034,2023-08-19,WATERBORNE,HIGH,RESOLVED
ALT002035,D034,2023-08-26,WATERBORNE,HIGH,RESOLVED
ALT002036,D034,2023-08-20,WATERBORNE,HIGH,RESOLVED
ALT002037,D034,2023-09-25,OUTBREAK,HIGH,RESOLVED
ALT002038,D034,2023-09-18,OUTBREAK,HIGH,RESOLVED
ALT002039,D034,2023-09-27,OUTBREAK,HIGH,RESOLVED
ALT002040,D034,2023-09-03,OUTBREAK,HIGH,RESOLVED
ALT002041,D034,2023-09-10,OUTBREAK,HIGH,RESOLVED
ALT002042,D034,2023-10-19,OUTBREAK,HIGH,RESOLVED
ALT002043,D034,2023-10-03,OUTBREAK,HIGH,RESOLVED
ALT002044,D034,2023-10-08,OUTBREAK,HIGH,RESOLVED
ALT002045,D034,2023-11-19,OUTBREAK,HIGH,RESOLVED
ALT002046,D034,2023-11-24,OUTBREAK,HIGH,RESOLVED
ALT002047,D034,2023-11-23,OUTBREAK,HIGH,RESOLVED
ALT002048,D034,2023-12-06,HEALTH_RISK,MEDIUM,RESOLVED
ALT002049,D034,2024-03-24,OUTBREAK,LOW,RESOLVED
ALT002050,D034,2024-06-02,WATERBORNE,HIGH,RESOLVED
ALT002051,D034,2024-06-16,WATERBORNE,HIGH,RESOLVED
ALT002052,D034,2024-06-18,WATERBORNE,HIGH,RESOLVED
ALT002053,D034,2024-07-21,WATERBORNE,HIGH,RESOLVED
ALT002054,D034,2024-07-11,WATERBORNE,HIGH,RESOLVED
ALT002055,D034,2024-07-26,WATERBORNE,HIGH,RESOLVED
ALT002056,D034,2024-07-17,WATERBORNE,HIGH,RESOLVED
ALT002057,D034,2024-08-27,OUTBREAK,HIGH,RESOLVED
ALT002058,D034,2024-08-19,OUTBREAK,HIGH,RESOLVED
ALT002059,D034,2024-08-22,OUTBREAK,HIGH,RESOLVED
ALT002060,D034,2024-08-13,OUTBREAK,HIGH,RESOLVED
ALT002061,D034,2024-09-19,OUTBREAK,HIGH,RESOLVED
ALT002062,D034,2024-09-26,OUTBREAK,HIGH,RESOLVED
ALT002063,D034,2024-09-13,OUTBREAK,HIGH,RESOLVED
ALT002064,D034,2024-09-22,OUTBREAK,HIGH,RESOLVED
ALT002065,D034,2024-10-06,WATERBORNE,MEDIUM,RESOLVED
ALT002066,D034,2024-10-12,WATERBORNE,MEDIUM,RESOLVED
ALT002067,D034,2024-10-02,WATERBORNE,MEDIUM,RESOLVED
ALT002068,D034,2024-11-23,WATERBORNE,MEDIUM,RESOLVED
ALT002069,D034,2024-11-28,WATERBORNE,MEDIUM,RESOLVED
ALT002070,D034,2024-11-07,WATERBORNE,MEDIUM,RESOLVED
ALT002071,D034,2024-12-14,HEALTH_RISK,MEDIUM,RESOLVED
ALT002072,D034,2024-12-14,HEALTH_RISK,MEDIUM,RESOLVED
ALT002073,D034,2024-12-14,HEALTH_RISK,MEDIUM,RESOLVED
ALT002074,D034,2025-01-08,WATERBORNE,LOW,ACTIVE
ALT002075,D034,2025-02-12,HEALTH_RISK,LOW,ACTIVE
ALT002076,D035,2023-04-20,HEALTH_RISK,MEDIUM,RESOLVED
ALT002077,D035,2023-04-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT002078,D035,2023-04-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT002079,D035,2023-05-22,WATERBORNE,MEDIUM,RESOLVED
ALT002080,D035,2023-05-02,WATERBORNE,MEDIUM,RESOLVED
ALT002081,D035,2023-06-18,OUTBREAK,HIGH,RESOLVED
ALT002082,D035,2023-06-21,OUTBREAK,HIGH,RESOLVED
ALT002083,D035,2023-06-07,OUTBREAK,HIGH,RESOLVED
ALT002084,D035,2023-06-23,OUTBREAK,HIGH,RESOLVED
ALT002085,D035,2023-07-15,OUTBREAK,HIGH,RESOLVED
ALT002086,D035,2023-07-09,OUTBREAK,HIGH,RESOLVED
ALT002087,D035,2023-07-21,OUTBREAK,HIGH,RESOLVED
ALT002088,D035,2023-07-27,OUTBREAK,HIGH,RESOLVED
ALT002089,D035,2023-07-16,OUTBREAK,HIGH,RESOLVED
ALT002090,D035,2023-08-17,WATERBORNE,HIGH,RESOLVED
ALT002091,D035,2023-08-01,WATERBORNE,HIGH,RESOLVED
ALT002092,D035,2023-08-28,WATERBORNE,HIGH,RESOLVED
ALT002093,D035,2023-08-24,WATERBORNE,HIGH,RESOLVED
ALT002094,D035,2023-08-21,WATERBORNE,HIGH,RESOLVED
ALT002095,D035,2023-08-16,WATERBORNE,HIGH,RESOLVED
ALT002096,D035,2023-09-20,WATERBORNE,HIGH,RESOLVED
ALT002097,D035,2023-09-01,WATERBORNE,HIGH,RESOLVED
ALT002098,D035,2023-09-22,WATERBORNE,HIGH,RESOLVED
ALT002099,D035,2023-09-25,WATERBORNE,HIGH,RESOLVED
ALT002100,D035,2023-09-09,WATERBORNE,HIGH,RESOLVED
ALT002101,D035,2023-10-17,OUTBREAK,HIGH,RESOLVED
ALT002102,D035,2023-10-17,OUTBREAK,HIGH,RESOLVED
ALT002103,D035,2023-10-24,OUTBREAK,HIGH,RESOLVED
ALT002104,D035,2023-10-16,OUTBREAK,HIGH,RESOLVED
ALT002105,D035,2023-11-22,OUTBREAK,HIGH,RESOLVED
ALT002106,D035,2023-11-16,OUTBREAK,HIGH,RESOLVED
ALT002107,D035,2023-11-04,OUTBREAK,HIGH,RESOLVED
ALT002108,D035,2023-11-27,OUTBREAK,HIGH,RESOLVED
ALT002109,D035,2023-12-27,HEALTH_RISK,MEDIUM,RESOLVED
ALT002110,D035,2023-12-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT002111,D035,2023-12-06,HEALTH_RISK,MEDIUM,RESOLVED
ALT002112,D035,2024-01-20,WATERBORNE,MEDIUM,RESOLVED
ALT002113,D035,2024-01-09,WATERBORNE,MEDIUM,RESOLVED
ALT002114,D035,2024-01-26,WATERBORNE,MEDIUM,RESOLVED
ALT002115,D035,2024-02-20,HEALTH_RISK,MEDIUM,RESOLVED
ALT002116,D035,2024-02-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT002117,D035,2024-02-06,HEALTH_RISK,MEDIUM,RESOLVED
ALT002118,D035,2024-03-06,WATERBORNE,MEDIUM,RESOLVED
ALT002119,D035,2024-03-13,WATERBORNE,MEDIUM,RESOLVED
ALT002120,D035,2024-04-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT002121,D035,2024-05-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT002122,D035,2024-06-07,OUTBREAK,HIGH,RESOLVED
ALT002123,D035,2024-06-20,OUTBREAK,HIGH,RESOLVED
ALT002124,D035,2024-06-10,OUTBREAK,HIGH,RESOLVED
ALT002125,D035,2024-06-11,OUTBREAK,HIGH,RESOLVED
ALT002126,D035,2024-07-04,OUTBREAK,HIGH,RESOLVED
ALT002127,D035,2024-07-13,OUTBREAK,HIGH,RESOLVED
ALT002128,D035,2024-07-13,OUTBREAK,HIGH,RESOLVED
ALT002129,D035,2024-07-22,OUTBREAK,HIGH,RESOLVED
ALT002130,D035,2024-07-19,OUTBREAK,HIGH,RESOLVED
ALT002131,D035,2024-08-05,OUTBREAK,HIGH,RESOLVED
ALT002132,D035,2024-08-10,OUTBREAK,HIGH,RESOLVED
ALT002133,D035,2024-08-24,OUTBREAK,HIGH,RESOLVED
ALT002134,D035,2024-08-20,OUTBREAK,HIGH,RESOLVED
ALT002135,D035,2024-08-14,OUTBREAK,HIGH,RESOLVED
ALT002136,D035,2024-09-02,OUTBREAK,HIGH,RESOLVED
ALT002137,D035,2024-09-22,OUTBREAK,HIGH,RESOLVED
ALT002138,D035,2024-09-27,OUTBREAK,HIGH,RESOLVED
ALT002139,D035,2024-09-19,OUTBREAK,HIGH,RESOLVED
ALT002140,D035,2024-09-05,OUTBREAK,HIGH,RESOLVED
ALT002141,D035,2024-10-25,WATERBORNE,HIGH,RESOLVED
ALT002142,D035,2024-10-13,WATERBORNE,HIGH,RESOLVED
ALT002143,D035,2024-10-14,WATERBORNE,HIGH,RESOLVED
ALT002144,D035,2024-10-16,WATERBORNE,HIGH,RESOLVED
ALT002145,D035,2024-11-16,WATERBORNE,HIGH,RESOLVED
ALT002146,D035,2024-11-27,WATERBORNE,HIGH,RESOLVED
ALT002147,D035,2024-11-11,WATERBORNE,HIGH,RESOLVED
ALT002148,D035,2024-11-14,WATERBORNE,HIGH,RESOLVED
ALT002149,D035,2024-11-28,WATERBORNE,HIGH,RESOLVED
ALT002150,D035,2024-11-14,WATERBORNE,HIGH,RESOLVED
ALT002151,D035,2024-12-10,WATERBORNE,MEDIUM,RESOLVED
ALT002152,D035,2024-12-07,WATERBORNE,MEDIUM,RESOLVED
ALT002153,D035,2024-12-13,WATERBORNE,MEDIUM,RESOLVED
ALT002154,D035,2025-01-10,WATERBORNE,MEDIUM,RESOLVED
ALT002155,D035,2025-01-10,WATERBORNE,MEDIUM,RESOLVED
ALT002156,D035,2025-02-09,HEALTH_RISK,MEDIUM,ACTIVE
ALT002157,D035,2025-03-07,HEALTH_RISK,MEDIUM,ACTIVE
ALT002158,D036,2023-04-09,WATERBORNE,MEDIUM,RESOLVED
ALT002159,D036,2023-05-05,HEALTH_RISK,MEDIUM,RESOLVED
ALT002160,D036,2023-05-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT002161,D036,2023-05-09,HEALTH_RISK,MEDIUM,RESOLVED
ALT002162,D036,2023-06-14,OUTBREAK,HIGH,RESOLVED
ALT002163,D036,2023-06-18,OUTBREAK,HIGH,RESOLVED
ALT002164,D036,2023-06-22,OUTBREAK,HIGH,RESOLVED
ALT002165,D036,2023-07-20,OUTBREAK,HIGH,RESOLVED
ALT002166,D036,2023-07-27,OUTBREAK,HIGH,RESOLVED
ALT002167,D036,2023-07-15,OUTBREAK,HIGH,RESOLVED
ALT002168,D036,2023-07-07,OUTBREAK,HIGH,RESOLVED
ALT002169,D036,2023-07-01,OUTBREAK,HIGH,RESOLVED
ALT002170,D036,2023-07-28,OUTBREAK,HIGH,RESOLVED
ALT002171,D036,2023-08-14,WATERBORNE,HIGH,RESOLVED
ALT002172,D036,2023-08-16,WATERBORNE,HIGH,RESOLVED
ALT002173,D036,2023-08-07,WATERBORNE,HIGH,RESOLVED
ALT002174,D036,2023-08-27,WATERBORNE,HIGH,RESOLVED
ALT002175,D036,2023-08-04,WATERBORNE,HIGH,RESOLVED
ALT002176,D036,2023-08-10,WATERBORNE,HIGH,RESOLVED
ALT002177,D036,2023-09-17,WATERBORNE,HIGH,RESOLVED
ALT002178,D036,2023-09-18,WATERBORNE,HIGH,RESOLVED
ALT002179,D036,2023-09-14,WATERBORNE,HIGH,RESOLVED
ALT002180,D036,2023-09-13,WATERBORNE,HIGH,RESOLVED
ALT002181,D036,2023-10-17,WATERBORNE,HIGH,RESOLVED
ALT002182,D036,2023-10-26,WATERBORNE,HIGH,RESOLVED
ALT002183,D036,2023-10-06,WATERBORNE,HIGH,RESOLVED
ALT002184,D036,2023-11-12,OUTBREAK,HIGH,RESOLVED
ALT002185,D036,2023-11-15,OUTBREAK,HIGH,RESOLVED
ALT002186,D036,2023-11-26,OUTBREAK,HIGH,RESOLVED
ALT002187,D036,2023-12-10,HEALTH_RISK,MEDIUM,RESOLVED
ALT002188,D036,2024-01-07,HEALTH_RISK,MEDIUM,RESOLVED
ALT002189,D036,2024-01-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT002190,D036,2024-01-22,HEALTH_RISK,MEDIUM,RESOLVED
ALT002191,D036,2024-02-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT002192,D036,2024-03-15,WATERBORNE,MEDIUM,RESOLVED
ALT002193,D036,2024-03-19,WATERBORNE,MEDIUM,RESOLVED
ALT002194,D036,2024-03-08,WATERBORNE,MEDIUM,RESOLVED
ALT002195,D036,2024-04-16,WATERBORNE,MEDIUM,RESOLVED
ALT002196,D036,2024-04-06,WATERBORNE,MEDIUM,RESOLVED
ALT002197,D036,2024-05-21,WATERBORNE,MEDIUM,RESOLVED
ALT002198,D036,2024-05-06,WATERBORNE,MEDIUM,RESOLVED
ALT002199,D036,2024-06-20,WATERBORNE,HIGH,RESOLVED
ALT002200,D036,2024-06-01,WATERBORNE,HIGH,RESOLVED
ALT002201,D036,2024-06-03,WATERBORNE,HIGH,RESOLVED
ALT002202,D036,2024-06-13,WATERBORNE,HIGH,RESOLVED
ALT002203,D036,2024-07-04,OUTBREAK,HIGH,RESOLVED
ALT002204,D036,2024-07-28,OUTBREAK,HIGH,RESOLVED
ALT002205,D036,2024-07-13,OUTBREAK,HIGH,RESOLVED
ALT002206,D036,2024-07-18,OUTBREAK,HIGH,RESOLVED
ALT002207,D036,2024-08-19,WATERBORNE,HIGH,RESOLVED
ALT002208,D036,2024-08-24,WATERBORNE,HIGH,RESOLVED
ALT002209,D036,2024-08-02,WATERBORNE,HIGH,RESOLVED
ALT002210,D036,2024-08-24,WATERBORNE,HIGH,RESOLVED
ALT002211,D036,2024-08-02,WATERBORNE,HIGH,RESOLVED
ALT002212,D036,2024-09-13,WATERBORNE,HIGH,RESOLVED
ALT002213,D036,2024-09-01,WATERBORNE,HIGH,RESOLVED
ALT002214,D036,2024-09-06,WATERBORNE,HIGH,RESOLVED
ALT002215,D036,2024-09-02,WATERBORNE,HIGH,RESOLVED
ALT002216,D036,2024-09-26,WATERBORNE,HIGH,RESOLVED
ALT002217,D036,2024-09-21,WATERBORNE,HIGH,RESOLVED
ALT002218,D036,2024-10-14,WATERBORNE,HIGH,RESOLVED
ALT002219,D036,2024-10-23,WATERBORNE,HIGH,RESOLVED
ALT002220,D036,2024-10-18,WATERBORNE,HIGH,RESOLVED
ALT002221,D036,2024-10-08,WATERBORNE,HIGH,RESOLVED
ALT002222,D036,2024-11-13,WATERBORNE,HIGH,RESOLVED
ALT002223,D036,2024-11-07,WATERBORNE,HIGH,RESOLVED
ALT002224,D036,2024-11-16,WATERBORNE,HIGH,RESOLVED
ALT002225,D036,2024-11-09,WATERBORNE,HIGH,RESOLVED
ALT002226,D036,2024-12-25,HEALTH_RISK,MEDIUM,RESOLVED
ALT002227,D036,2024-12-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT002228,D036,2025-01-22,HEALTH_RISK,MEDIUM,RESOLVED
ALT002229,D036,2025-02-27,WATERBORNE,MEDIUM,RESOLVED
ALT002230,D036,2025-02-08,WATERBORNE,MEDIUM,ACTIVE
ALT002231,D036,2025-03-03,WATERBORNE,MEDIUM,ACTIVE
ALT002232,D036,2025-03-14,WATERBORNE,MEDIUM,RESOLVED
ALT002233,D037,2023-06-20,WATERBORNE,HIGH,RESOLVED
ALT002234,D037,2023-06-02,WATERBORNE,HIGH,RESOLVED
ALT002235,D037,2023-06-16,WATERBORNE,HIGH,RESOLVED
ALT002236,D037,2023-06-02,WATERBORNE,HIGH,RESOLVED
ALT002237,D037,2023-07-02,OUTBREAK,HIGH,RESOLVED
ALT002238,D037,2023-07-14,OUTBREAK,HIGH,RESOLVED
ALT002239,D037,2023-07-10,OUTBREAK,HIGH,RESOLVED
ALT002240,D037,2023-07-09,OUTBREAK,HIGH,RESOLVED
ALT002241,D037,2023-07-25,OUTBREAK,HIGH,RESOLVED
ALT002242,D037,2023-07-11,OUTBREAK,HIGH,RESOLVED
ALT002243,D037,2023-08-05,OUTBREAK,HIGH,RESOLVED
ALT002244,D037,2023-08-23,OUTBREAK,HIGH,RESOLVED
ALT002245,D037,2023-08-15,OUTBREAK,HIGH,RESOLVED
ALT002246,D037,2023-08-06,OUTBREAK,HIGH,RESOLVED
ALT002247,D037,2023-08-25,OUTBREAK,HIGH,RESOLVED
ALT002248,D037,2023-09-14,OUTBREAK,HIGH,RESOLVED
ALT002249,D037,2023-09-26,OUTBREAK,HIGH,RESOLVED
ALT002250,D037,2023-09-27,OUTBREAK,HIGH,RESOLVED
ALT002251,D037,2023-09-11,OUTBREAK,HIGH,RESOLVED
ALT002252,D037,2023-09-12,OUTBREAK,HIGH,RESOLVED
ALT002253,D037,2023-10-05,WATERBORNE,MEDIUM,RESOLVED
ALT002254,D037,2023-11-03,HEALTH_RISK,MEDIUM,RESOLVED
ALT002255,D037,2023-11-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT002256,D037,2023-12-14,HEALTH_RISK,MEDIUM,RESOLVED
ALT002257,D037,2023-12-12,HEALTH_RISK,MEDIUM,RESOLVED
ALT002258,D037,2023-12-26,HEALTH_RISK,MEDIUM,RESOLVED
ALT002259,D037,2024-01-16,WATERBORNE,LOW,RESOLVED
ALT002260,D037,2024-03-16,OUTBREAK,LOW,RESOLVED
ALT002261,D037,2024-06-01,WATERBORNE,HIGH,RESOLVED
ALT002262,D037,2024-06-01,WATERBORNE,HIGH,RESOLVED
ALT002263,D037,2024-06-17,WATERBORNE,HIGH,RESOLVED
ALT002264,D037,2024-07-03,WATERBORNE,HIGH,RESOLVED
