alert_id,district_id,alert_date,alert_type,severity,previous_risk_score,previous_risk_level,cases_estimated,response_delay_hours,anomaly_score,alert_status
1317,69,2021-03-13,heat_wave,low,0.121,low,5,12.0,0.0,monitored
1318,69,2021-09-26,vector_borne_disease,low,0.248,low,5,23.4,0.199,monitored
1319,69,2021-10-28,vector_borne_disease,low,0.248,low,7,24.0,0.209,resolved
1320,69,2021-11-21,heat_wave,low,0.203,low,8,26.3,0.115,monitored
1321,69,2022-02-02,heat_wave,low,0.128,low,5,9.1,0.0,resolved
1322,69,2022-10-04,vector_borne_disease,low,0.22,low,9,26.8,0.15,monitored
1323,69,2022-10-05,vector_borne_disease,low,0.23,low,10,28.2,0.148,resolved
1324,69,2022-12-02,heat_wave,low,0.252,low,9,7.9,0.206,monitored
1325,69,2022-12-11,heat_wave,low,0.221,low,8,15.1,0.149,resolved
1326,69,2023-03-26,heat_wave,low,0.121,low,5,12.2,0.0,resolved
1327,69,2023-10-01,vector_borne_disease,low,0.183,low,5,18.8,0.077,resolved
1328,69,2024-01-30,heat_wave,low,0.122,low,5,31.9,0.0,resolved
1329,69,2024-06-12,heat_wave,low,0.133,low,5,12.0,0.0,resolved
1330,69,2024-10-05,vector_borne_disease,low,0.332,low,9,31.6,0.294,monitored
1331,69,2024-10-19,vector_borne_disease,low,0.224,low,9,16.9,0.175,monitored
1332,70,2020-10-13,vector_borne_disease,low,0.202,low,8,14.9,0.144,resolved
1333,70,2020-11-21,heat_wave,low,0.265,low,5,19.2,0.26,resolved
1334,70,2021-05-05,heat_wave,low,0.108,low,5,30.5,0.0,resolved
1335,70,2021-12-07,heat_wave,low,0.3,low,7,21.2,0.294,resolved
1336,70,2022-01-07,heat_wave,low,0.122,low,5,17.0,0.023,resolved
1337,70,2022-02-13,heat_wave,low,0.115,low,5,20.4,0.0,resolved
1338,70,2022-02-19,heat_wave,low,0.104,low,5,33.2,0.0,resolved
1339,70,2022-04-10,heat_wave,low,0.109,low,5,27.9,0.0,resolved
1340,70,2022-10-24,vector_borne_disease,low,0.274,low,11,1.0,0.288,monitored
1341,70,2022-11-06,heat_wave,low,0.313,low,8,12.4,0.333,monitored
1342,70,2024-04-26,heat_wave,low,0.104,low,5,24.0,0.0,monitored
1343,70,2024-09-23,vector_borne_disease,low,0.182,low,8,31.7,0.113,monitored
1344,71,2020-09-15,vector_borne_disease,low,0.182,low,9,40.1,0.114,resolved
1345,71,2020-11-26,heat_wave,low,0.237,low,8,19.4,0.213,resolved
1346,71,2021-02-09,heat_wave,low,0.124,low,5,11.0,0.0,monitored
1347,71,2021-10-23,vector_borne_disease,low,0.214,low,12,9.9,0.16,monitored
1348,71,2022-11-14,heat_wave,low,0.242,low,7,22.8,0.232,resolved
1349,71,2023-03-03,heat_wave,low,0.093,low,5,23.5,0.0,resolved
1350,71,2023-07-27,vector_borne_disease,low,0.097,low,6,24.0,0.0,monitored
1351,71,2024-03-08,heat_wave,low,0.089,low,5,26.9,0.0,monitored
1352,71,2024-09-18,vector_borne_disease,low,0.104,low,5,22.8,0.001,monitored
1353,72,2020-02-09,heat_wave,low,0.154,low,28,11.5,0.011,resolved
1354,72,2020-04-12,heat_wave,low,0.14,low,31,13.7,0.0,resolved
1355,72,2020-06-13,heat_wave,low,0.144,low,27,31.4,0.0,resolved
1356,72,2020-11-24,heat_wave,low,0.311,low,69,19.0,0.252,resolved
1357,72,2021-05-15,heat_wave,low,0.145,low,15,31.0,0.0,resolved
1358,72,2021-09-11,vector_borne_disease,low,0.212,low,44,17.4,0.102,resolved
1359,72,2021-10-08,vector_borne_disease,low,0.241,low,40,14.5,0.152,monitored
1360,72,2021-10-13,vector_borne_disease,low,0.35,low,61,15.6,0.359,monitored
1361,72,2022-08-13,vector_borne_disease,low,0.171,low,16,22.6,0.02,monitored
1362,72,2022-12-16,heat_wave,low,0.268,low,42,13.9,0.201,resolved
1363,72,2023-04-04,heat_wave,low,0.135,low,13,29.0,0.0,resolved
1364,72,2023-05-16,heat_wave,low,0.16,low,18,12.0,0.0,resolved
1365,72,2023-07-16,vector_borne_disease,low,0.149,low,24,8.1,0.0,resolved
1366,72,2023-08-01,vector_borne_disease,low,0.147,low,30,13.2,0.0,monitored
1367,72,2023-12-10,heat_wave,low,0.33,low,58,13.2,0.301,resolved
1368,72,2024-02-18,heat_wave,low,0.153,low,26,13.9,0.0,monitored
1369,72,2024-07-08,vector_borne_disease,low,0.153,low,29,15.6,0.0,resolved
1370,72,2024-12-21,heat_wave,low,0.266,low,32,33.2,0.196,active
1371,73,2020-01-10,heat_wave,low,0.302,low,60,28.4,0.195,resolved
1372,73,2020-02-25,heat_wave,low,0.202,low,54,31.2,0.051,resolved
1373,73,2020-03-27,heat_wave,low,0.183,low,20,16.6,0.0,monitored
1374,73,2020-10-24,vector_borne_disease,medium,0.448,medium,91,12.7,0.425,resolved
1375,73,2020-12-15,heat_wave,medium,0.413,medium,51,3.4,0.399,resolved
1376,73,2020-12-24,heat_wave,low,0.35,low,42,7.6,0.31,monitored
1377,73,2021-03-01,heat_wave,low,0.219,low,41,20.7,0.048,resolved
1378,73,2021-04-05,heat_wave,low,0.173,low,16,16.0,0.0,monitored
1379,73,2021-06-08,flood,low,0.168,low,33,6.3,0.0,monitored
1380,73,2021-08-27,flood,low,0.322,low,57,5.4,0.254,resolved
1381,73,2021-09-08,flood,low,0.339,low,36,23.8,0.277,monitored
1382,73,2021-12-04,heat_wave,medium,0.428,medium,43,39.0,0.412,resolved
1383,73,2021-12-26,heat_wave,low,0.378,low,98,31.9,0.344,resolved
1384,73,2022-01-23,heat_wave,low,0.27,low,31,30.0,0.144,monitored
1385,73,2022-09-19,flood,low,0.379,low,66,19.9,0.334,monitored
1386,73,2022-10-04,vector_borne_disease,low,0.391,low,42,16.3,0.333,resolved
1387,73,2022-10-07,vector_borne_disease,medium,0.424,medium,67,15.0,0.391,resolved
1388,73,2023-04-06,heat_wave,low,0.166,low,36,19.6,0.0,monitored
1389,73,2023-07-22,flood,low,0.216,low,21,14.6,0.08,resolved
1390,73,2023-09-17,flood,medium,0.405,medium,41,28.6,0.387,resolved
1391,73,2024-07-30,flood,low,0.184,low,17,23.6,0.006,resolved
1392,73,2024-10-10,vector_borne_disease,medium,0.428,medium,66,28.1,0.388,active
1393,73,2024-11-27,heat_wave,medium,0.421,medium,73,2.1,0.387,active
1394,73,2024-11-29,heat_wave,medium,0.414,medium,56,1.0,0.383,active
1395,74,2020-01-18,heat_wave,low,0.23,low,24,10.9,0.136,resolved
1396,74,2020-08-06,flood,low,0.16,low,8,25.2,0.032,resolved
1397,74,2020-08-21,flood,low,0.211,low,29,16.6,0.1,monitored
1398,74,2021-05-30,heat_wave,low,0.131,low,9,22.3,0.0,resolved
1399,74,2021-07-14,flood,low,0.136,low,8,38.0,0.0,resolved
1400,74,2022-09-30,flood,low,0.348,low,28,8.6,0.316,monitored
1401,74,2023-01-04,heat_wave,low,0.282,low,22,21.5,0.23,resolved
1402,74,2023-05-11,heat_wave,low,0.129,low,17,4.4,0.0,monitored
1403,74,2023-05-24,heat_wave,low,0.147,low,8,13.4,0.0,monitored
1404,74,2023-12-05,heat_wave,low,0.345,low,19,6.3,0.315,resolved
1405,74,2023-12-15,heat_wave,low,0.338,low,37,15.9,0.311,monitored
1406,74,2023-12-28,heat_wave,low,0.304,low,37,21.8,0.248,monitored
1407,74,2024-10-14,vector_borne_disease,low,0.331,low,27,16.2,0.298,active
1408,75,2020-05-02,heat_wave,low,0.138,low,5,24.0,0.0,resolved
1409,75,2020-10-13,vector_borne_disease,low,0.304,low,5,24.6,0.251,monitored
1410,75,2020-11-05,heat_wave,low,0.306,low,5,19.0,0.293,resolved
1411,75,2020-11-18,heat_wave,low,0.33,low,8,15.7,0.331,monitored
1412,75,2020-12-11,heat_wave,low,0.305,low,7,21.8,0.269,resolved
1413,75,2021-01-29,heat_wave,low,0.138,low,5,29.8,0.005,resolved
1414,75,2021-01-31,heat_wave,low,0.246,low,6,23.1,0.204,resolved
1415,75,2021-04-04,heat_wave,low,0.145,low,5,26.3,0.0,resolved
1416,75,2021-06-20,flood,low,0.127,low,5,26.5,0.0,resolved
1417,75,2021-08-28,flood,low,0.215,low,5,18.3,0.136,monitored
1418,75,2021-11-14,heat_wave,low,0.374,low,5,15.6,0.421,resolved
1419,75,2021-12-22,heat_wave,low,0.306,low,6,18.0,0.292,monitored
1420,75,2022-02-28,heat_wave,low,0.145,low,5,17.6,0.0,resolved
1421,75,2022-07-23,flood,low,0.13,low,5,19.9,0.0,resolved
1422,75,2022-10-05,vector_borne_disease,low,0.364,low,5,28.6,0.386,resolved
1423,75,2022-10-20,vector_borne_disease,low,0.326,low,5,14.3,0.34,resolved
1424,75,2022-12-02,heat_wave,low,0.331,low,5,7.0,0.333,monitored
1425,75,2023-12-31,heat_wave,medium,0.412,medium,5,10.0,0.462,monitored
1426,75,2024-09-11,flood,low,0.374,low,5,15.1,0.407,resolved
1427,76,2020-10-23,vector_borne_disease,low,0.242,low,32,16.5,0.166,resolved
1428,76,2021-04-04,heat_wave,low,0.125,low,23,16.3,0.0,monitored
1429,76,2021-04-08,heat_wave,low,0.125,low,10,18.8,0.0,resolved
1430,76,2021-05-14,heat_wave,low,0.119,low,21,17.6,0.0,resolved
1431,76,2021-10-04,vector_borne_disease,low,0.248,low,53,11.4,0.151,resolved
1432,76,2022-04-07,heat_wave,low,0.138,low,27,21.1,0.0,monitored
1433,76,2022-05-08,heat_wave,low,0.13,low,25,20.9,0.0,resolved
1434,76,2022-10-26,vector_borne_disease,low,0.227,low,30,17.7,0.159,resolved
1435,76,2022-11-21,heat_wave,low,0.225,low,42,27.3,0.131,monitored
1436,76,2023-01-14,heat_wave,low,0.194,low,24,24.2,0.103,resolved
1437,76,2023-10-10,vector_borne_disease,low,0.243,low,22,18.7,0.182,resolved
1438,76,2023-11-29,heat_wave,low,0.319,low,44,12.9,0.312,resolved
1439,76,2024-05-16,heat_wave,low,0.136,low,29,18.0,0.0,resolved
1440,76,2024-09-10,vector_borne_disease,low,0.248,low,33,11.5,0.183,monitored
1441,76,2024-11-19,heat_wave,low,0.306,low,70,26.8,0.275,monitored
1442,77,2020-02-15,heat_wave,low,0.146,low,39,27.1,0.0,resolved
1443,77,2020-04-22,heat_wave,low,0.135,low,21,20.3,0.0,resolved
1444,77,2020-08-26,flood,low,0.202,low,27,13.7,0.093,resolved
1445,77,2020-09-28,flood,low,0.349,low,65,27.5,0.293,resolved
1446,77,2020-10-14,vector_borne_disease,low,0.399,low,56,32.0,0.381,resolved
1447,77,2020-12-10,heat_wave,low,0.338,low,84,23.4,0.304,resolved
1448,77,2021-01-12,heat_wave,low,0.258,low,69,23.1,0.166,resolved
1449,77,2021-03-19,heat_wave,low,0.138,low,48,25.6,0.0,monitored
1450,77,2021-05-04,heat_wave,low,0.143,low,41,17.9,0.0,resolved
1451,77,2021-11-14,heat_wave,medium,0.425,medium,126,3.6,0.424,monitored
1452,77,2021-11-25,heat_wave,medium,0.413,medium,85,17.2,0.42,resolved
1453,77,2021-12-13,heat_wave,low,0.313,low,36,24.7,0.273,resolved
1454,77,2022-09-17,flood,low,0.318,low,110,14.9,0.282,resolved
1455,77,2023-01-13,heat_wave,low,0.242,low,32,9.7,0.169,resolved
1456,77,2023-01-16,heat_wave,low,0.313,low,79,15.5,0.254,resolved
1457,77,2023-08-31,flood,low,0.3,low,43,26.0,0.238,resolved
1458,77,2023-09-28,flood,low,0.327,low,85,25.5,0.286,resolved
1459,77,2023-10-17,vector_borne_disease,low,0.334,low,102,27.0,0.302,monitored
1460,77,2023-11-01,heat_wave,low,0.327,low,102,17.4,0.282,resolved
1461,78,2020-02-04,heat_wave,low,0.155,low,20,14.3,0.002,resolved
1462,78,2020-06-20,flood,low,0.148,low,14,17.6,0.0,resolved
1463,78,2021-08-24,flood,low,0.213,low,14,23.8,0.11,monitored
1464,78,2021-09-07,flood,low,0.296,low,29,13.7,0.24,resolved
1465,78,2021-10-10,vector_borne_disease,low,0.301,low,43,25.1,0.237,resolved
1466,78,2022-05-27,heat_wave,low,0.134,low,16,19.4,0.0,resolved
1467,78,2022-09-22,flood,low,0.329,low,20,16.2,0.324,monitored
1468,78,2022-12-06,heat_wave,low,0.353,low,33,30.2,0.361,monitored
1469,78,2022-12-14,heat_wave,low,0.347,low,37,16.1,0.339,resolved
1470,78,2023-01-10,heat_wave,low,0.251,low,38,13.9,0.175,resolved
1471,78,2023-03-28,heat_wave,low,0.145,low,21,3.2,0.0,resolved
1472,78,2023-04-07,heat_wave,low,0.138,low,10,12.8,0.0,resolved
1473,78,2024-01-12,heat_wave,low,0.236,low,18,20.0,0.161,resolved
1474,78,2024-01-21,heat_wave,low,0.239,low,14,14.7,0.162,resolved
1475,78,2024-02-15,heat_wave,low,0.183,low,19,17.0,0.065,monitored
1476,78,2024-07-01,flood,low,0.153,low,15,32.8,0.0,resolved
1477,78,2024-12-03,heat_wave,low,0.343,low,24,13.6,0.326,monitored
1478,78,2024-12-12,heat_wave,low,0.306,low,50,17.1,0.275,monitored
1479,78,2024-12-18,heat_wave,low,0.382,low,60,21.0,0.383,monitored
1480,78,2024-12-19,heat_wave,low,0.323,low,48,15.7,0.289,active
1481,79,2020-03-17,heat_wave,low,0.086,low,5,23.6,0.0,monitored
1482,79,2020-09-01,vector_borne_disease,low,0.094,low,5,14.7,0.002,resolved
1483,79,2020-12-08,heat_wave,low,0.2,low,7,10.3,0.178,resolved
1484,79,2021-03-05,heat_wave,low,0.103,low,5,21.5,0.0,resolved
1485,79,2022-10-15,vector_borne_disease,low,0.122,low,6,21.1,0.058,resolved
1486,79,2023-10-18,vector_borne_disease,low,0.192,low,12,27.9,0.168,monitored
1487,79,2024-04-27,heat_wave,low,0.088,low,5,13.2,0.0,resolved
1488,79,2024-11-01,heat_wave,low,0.206,low,12,20.9,0.21,active
1489,80,2020-09-30,vector_borne_disease,low,0.135,low,5,24.8,0.0,resolved
1490,80,2020-12-27,heat_wave,low,0.183,low,5,40.0,0.097,resolved
1491,80,2022-09-12,vector_borne_disease,low,0.19,low,5,39.3,0.095,monitored
1492,80,2022-09-20,vector_borne_disease,low,0.215,low,5,23.5,0.167,resolved
1493,80,2023-10-25,vector_borne_disease,low,0.311,low,5,25.9,0.332,resolved
1494,80,2023-11-03,heat_wave,low,0.189,low,5,20.8,0.109,resolved
1495,80,2024-08-27,vector_borne_disease,low,0.198,low,5,20.7,0.129,resolved
1496,80,2024-11-07,heat_wave,low,0.324,low,5,15.9,0.321,active
1497,80,2024-12-18,heat_wave,low,0.279,low,5,12.0,0.254,monitored
1498,81,2020-05-20,heat_wave,low,0.135,low,5,36.2,0.0,resolved
1499,81,2020-06-21,heat_wave,low,0.14,low,5,14.7,0.0,monitored
1500,81,2020-11-30,heat_wave,low,0.337,low,13,28.2,0.291,monitored
1501,81,2021-09-04,vector_borne_disease,low,0.237,low,7,22.5,0.144,monitored
1502,81,2021-12-08,heat_wave,low,0.256,low,11,20.1,0.173,resolved
1503,81,2022-10-16,vector_borne_disease,low,0.296,low,8,14.6,0.271,resolved
1504,81,2022-10-21,vector_borne_disease,low,0.316,low,13,28.5,0.285,resolved
1505,81,2023-05-09,heat_wave,low,0.127,low,5,17.5,0.0,monitored
1506,81,2023-09-17,vector_borne_disease,low,0.32,low,10,25.3,0.279,resolved
1507,81,2023-10-21,vector_borne_disease,low,0.274,low,6,12.1,0.233,resolved
1508,81,2023-11-18,heat_wave,low,0.29,low,5,15.4,0.249,resolved
1509,81,2024-03-26,heat_wave,low,0.126,low,5,19.8,0.0,resolved
1510,81,2024-10-06,vector_borne_disease,low,0.3,low,12,25.6,0.25,active
1511,81,2024-12-12,heat_wave,low,0.302,low,5,16.6,0.253,active
1512,82,2020-09-25,flood,low,0.395,low,95,26.4,0.361,monitored
1513,82,2020-09-26,flood,medium,0.42,medium,111,4.8,0.411,resolved
1514,82,2020-11-02,heat_wave,low,0.372,low,77,24.8,0.34,resolved
1515,82,2020-12-29,heat_wave,low,0.345,low,75,16.7,0.324,resolved
1516,82,2021-01-24,heat_wave,low,0.24,low,52,19.8,0.141,resolved
1517,82,2021-09-22,flood,low,0.391,low,106,24.5,0.368,monitored
1518,82,2021-10-06,vector_borne_disease,medium,0.45,medium,58,8.1,0.445,monitored
1519,82,2022-01-18,heat_wave,low,0.23,low,23,18.0,0.094,monitored
1520,82,2022-06-14,flood,low,0.158,low,45,27.3,0.0,resolved
1521,82,2022-06-22,flood,low,0.158,low,33,8.4,0.0,resolved
1522,82,2023-01-19,heat_wave,low,0.256,low,36,13.4,0.155,resolved
1523,82,2023-01-20,heat_wave,low,0.319,low,48,12.6,0.235,resolved
1524,82,2023-05-12,heat_wave,low,0.157,low,40,23.5,0.0,resolved
1525,82,2023-05-18,heat_wave,low,0.152,low,17,23.1,0.0,resolved
1526,82,2023-09-03,flood,low,0.248,low,64,13.5,0.132,monitored
1527,82,2023-10-06,vector_borne_disease,low,0.358,low,74,6.8,0.325,monitored
1528,82,2023-10-08,vector_borne_disease,low,0.365,low,102,28.5,0.327,resolved
1529,82,2024-01-02,heat_wave,low,0.302,low,66,20.0,0.212,resolved
1530,82,2024-01-18,heat_wave,low,0.291,low,76,20.3,0.208,monitored
1531,82,2024-05-14,heat_wave,low,0.162,low,43,21.9,0.0,resolved
1532,82,2024-06-30,flood,low,0.184,low,23,8.5,0.0,resolved
1533,82,2024-09-02,flood,low,0.276,low,68,14.0,0.195,resolved
1534,82,2024-10-22,vector_borne_disease,low,0.385,low,78,6.8,0.374,monitored
1535,82,2024-11-19,heat_wave,medium,0.42,medium,50,12.1,0.421,monitored
1536,82,2024-11-28,heat_wave,low,0.383,low,104,7.2,0.349,active
1537,82,2024-12-13,heat_wave,low,0.351,low,51,33.5,0.288,monitored
1538,82,2024-12-26,heat_wave,low,0.325,low,57,17.0,0.255,active
1539,83,2020-02-08,heat_wave,low,0.147,low,5,16.4,0.0,resolved
1540,83,2020-03-18,heat_wave,low,0.14,low,5,31.9,0.0,resolved
1541,83,2020-10-11,vector_borne_disease,low,0.341,low,5,17.5,0.309,resolved
1542,83,2020-11-21,heat_wave,low,0.323,low,5,25.8,0.283,resolved
1543,83,2021-04-04,heat_wave,low,0.143,low,5,33.2,0.0,resolved
1544,83,2021-10-31,vector_borne_disease,low,0.274,low,5,27.7,0.225,monitored
1545,83,2022-02-12,heat_wave,low,0.144,low,5,21.4,0.0,resolved
1546,83,2022-02-24,heat_wave,low,0.146,low,5,23.4,0.0,resolved
1547,83,2022-09-09,vector_borne_disease,low,0.26,low,5,21.0,0.18,monitored
1548,83,2022-12-20,heat_wave,low,0.298,low,5,18.4,0.224,resolved
1549,83,2023-06-29,heat_wave,low,0.152,low,5,13.6,0.0,monitored
1550,83,2023-09-05,vector_borne_disease,low,0.264,low,5,25.9,0.181,resolved
1551,83,2023-12-07,heat_wave,low,0.17,low,5,15.1,0.03,resolved
1552,83,2024-04-27,heat_wave,low,0.159,low,5,8.4,0.0,resolved
1553,83,2024-09-07,vector_borne_disease,low,0.253,low,5,24.7,0.177,resolved
1554,83,2024-11-19,heat_wave,low,0.236,low,5,22.9,0.159,monitored
1555,83,2024-11-26,heat_wave,low,0.22,low,5,21.8,0.119,monitored
1556,84,2020-01-04,heat_wave,low,0.285,low,27,13.8,0.25,resolved
1557,84,2020-03-18,heat_wave,low,0.114,low,20,30.3,0.0,resolved
1558,84,2020-04-03,heat_wave,low,0.136,low,23,18.7,0.0,monitored
1559,84,2020-10-22,vector_borne_disease,low,0.349,low,57,18.2,0.35,resolved
1560,84,2020-10-28,vector_borne_disease,low,0.264,low,48,24.3,0.191,resolved
1561,84,2020-11-07,heat_wave,low,0.345,low,41,7.9,0.321,resolved
1562,84,2021-01-03,heat_wave,low,0.262,low,39,7.2,0.216,resolved
1563,84,2021-06-18,heat_wave,low,0.155,low,26,2.3,0.0,resolved
1564,84,2021-12-02,heat_wave,low,0.256,low,33,12.9,0.162,resolved
1565,84,2022-01-22,heat_wave,low,0.14,low,11,26.0,0.0,resolved
1566,84,2022-01-27,heat_wave,low,0.14,low,13,31.6,0.0,monitored
1567,84,2022-09-26,vector_borne_disease,low,0.2,low,35,11.8,0.1,monitored
1568,84,2022-10-30,vector_borne_disease,low,0.29,low,28,16.3,0.247,resolved
1569,84,2022-11-02,heat_wave,low,0.256,low,32,26.1,0.201,resolved
1570,84,2023-10-09,vector_borne_disease,low,0.349,low,50,20.2,0.318,resolved
1571,84,2023-12-05,heat_wave,low,0.275,low,52,17.1,0.183,resolved
1572,84,2023-12-10,heat_wave,low,0.29,low,42,14.1,0.251,monitored
1573,84,2024-08-26,vector_borne_disease,low,0.165,low,21,8.4,0.015,resolved
1574,85,2020-05-13,heat_wave,low,0.128,low,15,23.3,0.0,monitored
1575,85,2020-10-04,vector_borne_disease,low,0.337,low,48,28.8,0.319,monitored
1576,85,2020-10-30,vector_borne_disease,low,0.268,low,18,13.7,0.232,monitored
1577,85,2020-12-21,heat_wave,low,0.254,low,41,25.0,0.196,resolved
1578,85,2021-01-07,heat_wave,low,0.137,low,23,21.5,0.0,resolved
1579,85,2021-09-16,vector_borne_disease,low,0.215,low,15,20.1,0.104,monitored
1580,85,2021-11-08,heat_wave,low,0.303,low,36,19.3,0.259,resolved
1581,85,2021-11-23,heat_wave,low,0.26,low,20,20.5,0.21,resolved
1582,85,2022-01-09,heat_wave,low,0.245,low,21,22.2,0.216,monitored
1583,85,2022-01-27,heat_wave,low,0.136,low,23,24.1,0.0,monitored
1584,85,2022-03-11,heat_wave,low,0.142,low,22,21.6,0.0,monitored
1585,85,2022-06-08,heat_wave,low,0.129,low,13,12.8,0.0,monitored
1586,85,2022-10-07,vector_borne_disease,low,0.248,low,21,24.6,0.184,resolved
1587,85,2022-11-02,heat_wave,low,0.332,low,33,18.0,0.345,resolved
1588,85,2022-11-07,heat_wave,low,0.277,low,23,20.0,0.243,resolved
1589,85,2022-11-08,heat_wave,low,0.309,low,32,28.3,0.266,resolved
1590,85,2023-01-18,heat_wave,low,0.14,low,15,11.6,0.0,monitored
1591,85,2023-04-11,heat_wave,low,0.118,low,14,35.2,0.0,resolved
1592,85,2024-04-08,heat_wave,low,0.139,low,9,14.2,0.0,resolved
1593,85,2024-08-16,vector_borne_disease,low,0.147,low,10,14.5,0.0,resolved
1594,85,2024-11-17,heat_wave,low,0.217,low,32,23.4,0.143,monitored
1595,85,2024-12-11,heat_wave,low,0.311,low,49,33.7,0.292,active
1596,85,2024-12-19,heat_wave,low,0.306,low,27,17.6,0.275,monitored
1597,85,2024-12-29,heat_wave,low,0.174,low,33,41.4,0.034,active
1598,86,2020-02-18,heat_wave,low,0.119,low,5,7.6,0.0,resolved
1599,86,2020-09-12,vector_borne_disease,low,0.17,low,10,15.8,0.071,resolved
1600,86,2020-11-13,heat_wave,low,0.288,low,6,26.6,0.251,monitored
1601,86,2021-08-14,vector_borne_disease,low,0.115,low,5,24.3,0.0,monitored
1602,86,2022-03-04,heat_wave,low,0.122,low,5,19.6,0.0,monitored
1603,86,2022-07-17,vector_borne_disease,low,0.114,low,5,24.4,0.0,resolved
1604,86,2022-07-27,vector_borne_disease,low,0.122,low,7,28.2,0.0,resolved
1605,86,2022-11-03,heat_wave,low,0.296,low,15,24.8,0.264,resolved
1606,86,2022-11-22,heat_wave,low,0.223,low,14,18.4,0.146,resolved
1607,86,2023-01-29,heat_wave,low,0.144,low,8,17.6,0.0,resolved
1608,86,2023-11-28,heat_wave,low,0.289,low,18,18.4,0.257,resolved
1609,86,2024-12-15,heat_wave,low,0.284,low,12,32.6,0.236,monitored
1610,87,2020-06-16,water_contamination,low,0.152,low,5,13.2,0.0,resolved
1611,87,2020-10-03,water_contamination,low,0.366,low,25,32.7,0.303,monitored
1612,87,2020-12-01,water_contamination,low,0.347,low,17,25.4,0.302,monitored
1613,87,2020-12-30,water_contamination,low,0.26,low,17,31.0,0.13,monitored
1614,87,2021-01-01,water_contamination,low,0.283,low,18,27.6,0.193,monitored
1615,87,2021-07-06,water_contamination,low,0.145,low,10,26.9,0.0,resolved
1616,87,2021-08-05,water_contamination,low,0.169,low,6,10.8,0.001,resolved
1617,87,2021-12-27,water_contamination,low,0.301,low,18,26.7,0.216,resolved
1618,87,2022-10-28,water_contamination,low,0.267,low,15,7.9,0.168,monitored
1619,87,2022-12-06,water_contamination,low,0.33,low,16,26.2,0.283,resolved
1620,87,2023-03-31,water_contamination,low,0.162,low,8,10.9,0.0,resolved
1621,87,2023-06-13,water_contamination,low,0.162,low,9,27.5,0.0,monitored
1622,87,2023-08-03,water_contamination,low,0.157,low,5,12.4,0.0,resolved
1623,87,2023-10-22,water_contamination,low,0.381,low,21,28.6,0.354,resolved
1624,87,2024-02-10,water_contamination,low,0.177,low,5,17.8,0.005,monitored
1625,87,2024-09-23,water_contamination,low,0.263,low,12,20.5,0.167,monitored
1626,87,2024-10-17,water_contamination,low,0.344,low,11,28.8,0.286,active
1627,88,2020-06-14,heat_wave,low,0.095,low,5,36.5,0.0,resolved
1628,88,2020-11-20,heat_wave,low,0.282,low,13,20.3,0.313,resolved
1629,88,2020-12-25,heat_wave,low,0.093,low,5,17.2,0.0,resolved
1630,88,2021-01-08,heat_wave,low,0.193,low,10,25.7,0.138,resolved
